caldt,close,ret
11-Apr-19,"2,147.61",-0.0002
10-Apr-19,"2,147.99",0.0022
9-Apr-19,"2,143.20",-0.0045
8-Apr-19,"2,152.89",0.0014
5-Apr-19,"2,149.85",0.0033
4-Apr-19,"2,142.75",-0.0001
3-Apr-19,"2,143.02",0.0053
2-Apr-19,"2,131.71",0
1-Apr-19,"2,131.79",0.0114
29-Mar-19,"2,107.74",0.006
28-Mar-19,"2,095.18",0.0006
27-Mar-19,"2,094.02",-0.0041
26-Mar-19,"2,102.62",0.0075
25-Mar-19,"2,087.06",-0.0037
22-Mar-19,"2,094.81",-0.0156
21-Mar-19,"2,127.93",0.0075
20-Mar-19,"2,112.05",-0.0044
19-Mar-19,"2,121.47",0.0016
18-Mar-19,"2,117.99",0.0044
15-Mar-19,"2,108.78",0.0059
14-Mar-19,"2,096.32",0.0003
13-Mar-19,"2,095.67",0.0059
12-Mar-19,"2,083.38",0.0042
11-Mar-19,"2,074.66",0.0115
8-Mar-19,"2,051.12",-0.005
7-Mar-19,"2,061.41",-0.0083
6-Mar-19,"2,078.69",-0.0042
5-Mar-19,"2,087.50",-0.0014
4-Mar-19,"2,090.40",-0.0028
1-Mar-19,"2,096.35",0.005
28-Feb-19,"2,085.84",-0.003
27-Feb-19,"2,092.12",0.0002
26-Feb-19,"2,091.70",-0.0001
25-Feb-19,"2,091.83",0.0023
22-Feb-19,"2,086.97",0.0046
21-Feb-19,"2,077.44",-0.003
20-Feb-19,"2,083.64",0.0037
19-Feb-19,"2,075.91",0.0016
18-Feb-19,"2,072.62",0.0029
15-Feb-19,"2,066.58",0.0093
14-Feb-19,"2,047.56",-0.0025
13-Feb-19,"2,052.76",0.0037
12-Feb-19,"2,045.12",0.0116
11-Feb-19,"2,021.60",0.0005
8-Feb-19,"2,020.53",-0.0032
7-Feb-19,"2,026.94",-0.0099
6-Feb-19,"2,047.11",-0.0021
5-Feb-19,"2,051.36",0.0067
4-Feb-19,"2,037.76",0.004
1-Feb-19,"2,029.55",0.0005
31-Jan-19,"2,028.49",0.0087
30-Jan-19,"2,010.95",0.0107
29-Jan-19,"1,989.60",0.0002
28-Jan-19,"1,989.18",-0.0063
25-Jan-19,"2,001.86",0.0094
24-Jan-19,"1,983.23",0.0016
23-Jan-19,"1,980.15",0.0007
22-Jan-19,"1,978.83",-0.011
21-Jan-19,"2,000.77",0
18-Jan-19,"2,000.76",0.0127
17-Jan-19,"1,975.61",0.0046
16-Jan-19,"1,966.50",0.0015
15-Jan-19,"1,963.61",0.0079
14-Jan-19,"1,948.16",-0.0046
11-Jan-19,"1,957.17",-0.0003
10-Jan-19,"1,957.69",0.0034
9-Jan-19,"1,950.99",0.0079
8-Jan-19,"1,935.79",0.0084
7-Jan-19,"1,919.75",0.0082
4-Jan-19,"1,904.18",0.0275
3-Jan-19,"1,853.18",-0.0149
2-Jan-19,"1,881.15",-0.0015
1-Jan-19,"1,883.93",0
31-Dec-18,"1,883.90",0.007
28-Dec-18,"1,870.80",0.0045
27-Dec-18,"1,862.38",0.0063
26-Dec-18,"1,850.70",0.0309
25-Dec-18,"1,795.28",-0.0043
24-Dec-18,"1,802.95",-0.0174
21-Dec-18,"1,834.97",-0.015
20-Dec-18,"1,862.82",-0.0158
19-Dec-18,"1,892.71",-0.0081
18-Dec-18,"1,908.16",-0.0032
17-Dec-18,"1,914.33",-0.0145
14-Dec-18,"1,942.55",-0.0161
13-Dec-18,"1,974.41",-0.0007
12-Dec-18,"1,975.88",0.0109
11-Dec-18,"1,954.65",0.0009
10-Dec-18,"1,952.83",-0.0063
7-Dec-18,"1,965.24",-0.0129
6-Dec-18,"1,990.85",-0.0089
5-Dec-18,"2,008.63",-0.0041
4-Dec-18,"2,016.89",-0.0241
3-Dec-18,"2,066.62",0.0124
30-Nov-18,"2,041.36",0.0032
29-Nov-18,"2,034.89",0.0025
28-Nov-18,"2,029.78",0.0149
27-Nov-18,"2,000.07",0.0004
26-Nov-18,"1,999.20",0.0122
23-Nov-18,"1,975.09",-0.0045
22-Nov-18,"1,984.03",-0.0004
21-Nov-18,"1,984.73",0.004
20-Nov-18,"1,976.91",-0.0163
19-Nov-18,"2,009.61",-0.0109
16-Nov-18,"2,031.76",0.0027
15-Nov-18,"2,026.30",0.0055
14-Nov-18,"2,015.14",-0.0056
13-Nov-18,"2,026.52",-0.001
12-Nov-18,"2,028.62",-0.0167
9-Nov-18,"2,063.16",-0.0093
8-Nov-18,"2,082.47",-0.0009
7-Nov-18,"2,084.45",0.0165
6-Nov-18,"2,050.65",0.0049
5-Nov-18,"2,040.68",0.002
2-Nov-18,"2,036.70",-0.0021
1-Nov-18,"2,040.93",0.0094
31-Oct-18,"2,021.98",0.0124
30-Oct-18,"1,997.19",0.0109
29-Oct-18,"1,975.70",-0.0031
26-Oct-18,"1,981.89",-0.0122
25-Oct-18,"2,006.27",0.0089
24-Oct-18,"1,988.62",-0.0223
23-Oct-18,"2,033.89",-0.0095
22-Oct-18,"2,053.44",-0.0043
19-Oct-18,"2,062.33",-0.001
18-Oct-18,"2,064.47",-0.012
17-Oct-18,"2,089.50",-0.0008
16-Oct-18,"2,091.21",0.0176
15-Oct-18,"2,055.11",-0.004
12-Oct-18,"2,063.43",0.009
11-Oct-18,"2,044.95",-0.0211
10-Oct-18,"2,089.10",-0.0231
9-Oct-18,"2,138.46",-0.0024
8-Oct-18,"2,143.56",-0.0037
5-Oct-18,"2,151.42",-0.0065
4-Oct-18,"2,165.43",-0.0083
3-Oct-18,"2,183.63",0
2-Oct-18,"2,183.62",-0.0021
1-Oct-18,"2,188.18",0.0019
28-Sep-18,"2,184.01",-0.0021
27-Sep-18,"2,188.71",-0.0003
26-Sep-18,"2,189.31",-0.0022
25-Sep-18,"2,194.20",0.0005
24-Sep-18,"2,193.01",-0.0032
21-Sep-18,"2,200.01",0.002
20-Sep-18,"2,195.68",0.0082
19-Sep-18,"2,177.74",0.0025
18-Sep-18,"2,172.27",0.0054
17-Sep-18,"2,160.53",-0.0028
14-Sep-18,"2,166.59",0.0018
13-Sep-18,"2,162.68",0.0046
12-Sep-18,"2,152.70",0.0023
11-Sep-18,"2,147.67",0.0023
10-Sep-18,"2,142.64",0.0024
7-Sep-18,"2,137.60",-0.003
6-Sep-18,"2,144.03",-0.0041
5-Sep-18,"2,152.77",-0.0047
4-Sep-18,"2,162.83",-0.0049
3-Sep-18,"2,173.42",-0.001
31-Aug-18,"2,175.50",-0.0028
30-Aug-18,"2,181.56",-0.0042
29-Aug-18,"2,190.75",0.0038
28-Aug-18,"2,182.50",0.0012
27-Aug-18,"2,179.95",0.0085
24-Aug-18,"2,161.61",0.0058
23-Aug-18,"2,149.22",-0.0031
22-Aug-18,"2,155.99",0.002
21-Aug-18,"2,151.79",0.0031
20-Aug-18,"2,145.24",0.0033
17-Aug-18,"2,138.11",0.0033
16-Aug-18,"2,131.05",0.0073
15-Aug-18,"2,115.70",-0.0101
14-Aug-18,"2,137.36",0.0046
13-Aug-18,"2,127.47",-0.0058
10-Aug-18,"2,139.84",-0.011
9-Aug-18,"2,163.69",-0.0011
