caldt,close,ret
14-May-19,"7,994.60",0.0242
13-May-19,"7,806.00",0.1176
12-May-19,"6,984.80",-0.0286
11-May-19,"7,190.30",0.1259
10-May-19,"6,386.00",0.0314
9-May-19,"6,191.50",0.0336
8-May-19,"5,990.30",0.0241
7-May-19,"5,849.50",0.0182
6-May-19,"5,745.10",-0.0052
5-May-19,"5,774.90",-0.0096
4-May-19,"5,830.90",0.0111
3-May-19,"5,766.80",0.0497
2-May-19,"5,493.80",0.0204
1-May-19,"5,384.20",0.0119
30-Apr-19,"5,320.80",0.0164
29-Apr-19,"5,235.00",-0.0127
28-Apr-19,"5,302.30",0.0069
27-Apr-19,"5,265.90",-0.0061
26-Apr-19,"5,298.30",0.0171
25-Apr-19,"5,209.10",-0.0381
24-Apr-19,"5,415.60",-0.0174
23-Apr-19,"5,511.60",0.0308
22-Apr-19,"5,346.70",0.0197
21-Apr-19,"5,243.50",-0.0088
20-Apr-19,"5,290.20",0.0094
19-Apr-19,"5,241.00",-0.0045
18-Apr-19,"5,264.70",0.0108
17-Apr-19,"5,208.30",0.0053
16-Apr-19,"5,180.90",0.0295
15-Apr-19,"5,032.30",-0.02
14-Apr-19,"5,134.80",0.0164
13-Apr-19,"5,051.80",-0.0005
12-Apr-19,"5,054.20",0.0063
11-Apr-19,"5,022.60",-0.0537
10-Apr-19,"5,307.80",0.0289
9-Apr-19,"5,158.40",-0.0165
8-Apr-19,"5,245.20",0.0138
7-Apr-19,"5,173.60",0.0253
6-Apr-19,"5,046.20",0.0072
5-Apr-19,"5,010.20",0.022
4-Apr-19,"4,902.40",-0.0133
3-Apr-19,"4,968.70",0.0225
2-Apr-19,"4,859.30",0.1723
1-Apr-19,"4,145.10",0.0104
31-Mar-19,"4,102.30",-0.0023
30-Mar-19,"4,111.80",0.0023
29-Mar-19,"4,102.20",0.019
28-Mar-19,"4,025.60",-0.004
27-Mar-19,"4,041.70",0.0251
26-Mar-19,"3,942.80",0.0015
25-Mar-19,"3,937.00",-0.0144
24-Mar-19,"3,994.70",-0.002
23-Mar-19,"4,002.50",0.003
22-Mar-19,"3,990.40",0.0021
21-Mar-19,"3,982.20",-0.0146
20-Mar-19,"4,041.20",0.006
19-Mar-19,"4,017.00",0.0067
18-Mar-19,"3,990.20",0.0022
17-Mar-19,"3,981.50",-0.0062
16-Mar-19,"4,006.40",0.0209
15-Mar-19,"3,924.30",0.0117
14-Mar-19,"3,879.00",0.0036
13-Mar-19,"3,865.10",-0.0054
12-Mar-19,"3,886.00",0.0041
11-Mar-19,"3,870.30",-0.0115
10-Mar-19,"3,915.20",-0.0074
9-Mar-19,"3,944.30",0.0203
8-Mar-19,"3,865.90",-0.0024
7-Mar-19,"3,875.10",0.0032
6-Mar-19,"3,863.00",0.0015
5-Mar-19,"3,857.20",0.038
4-Mar-19,"3,715.90",-0.0245
3-Mar-19,"3,809.50",-0.0036
2-Mar-19,"3,823.10",0.0003
1-Mar-19,"3,821.90",0.0014
28-Feb-19,"3,816.60",0.0005
27-Feb-19,"3,814.60",0.0011
26-Feb-19,"3,810.30",-0.0061
25-Feb-19,"3,833.70",0.0209
24-Feb-19,"3,755.20",-0.0886
23-Feb-19,"4,120.40",0.0391
22-Feb-19,"3,965.20",0.0073
21-Feb-19,"3,936.60",-0.009
20-Feb-19,"3,972.40",0.0148
19-Feb-19,"3,914.30",0.0047
18-Feb-19,"3,896.00",0.0633
17-Feb-19,"3,664.20",0.0131
16-Feb-19,"3,616.80",0.0034
15-Feb-19,"3,604.70",0.0034
14-Feb-19,"3,592.60",-0.0052
13-Feb-19,"3,611.50",-0.0056
12-Feb-19,"3,632.00",0.0001
11-Feb-19,"3,631.80",-0.0128
10-Feb-19,"3,679.00",0.0048
9-Feb-19,"3,661.40",-0.0001
8-Feb-19,"3,661.70",0.0777
7-Feb-19,"3,397.70",-0.002
6-Feb-19,"3,404.30",-0.0185
5-Feb-19,"3,468.40",0.0016
4-Feb-19,"3,462.80",0.0011
3-Feb-19,"3,459.10",-0.0124
2-Feb-19,"3,502.50",0.01
1-Feb-19,"3,467.90",0.009
31-Jan-19,"3,437.20",-0.0066
30-Jan-19,"3,460.00",0.0132
29-Jan-19,"3,414.80",-0.0081
28-Jan-19,"3,442.80",-0.0317
27-Jan-19,"3,555.60",-0.0043
26-Jan-19,"3,570.90",-0.0003
25-Jan-19,"3,572.00",-0.0006
24-Jan-19,"3,574.30",0.0036
23-Jan-19,"3,561.50",-0.0052
22-Jan-19,"3,580.10",0.0123
21-Jan-19,"3,536.70",-0.0016
20-Jan-19,"3,542.30",-0.0368
19-Jan-19,"3,677.80",0.02
18-Jan-19,"3,605.60",-0.0057
17-Jan-19,"3,626.40",0.0107
16-Jan-19,"3,588.00",0.0047
15-Jan-19,"3,571.30",-0.0184
14-Jan-19,"3,638.10",0.0424
13-Jan-19,"3,490.20",-0.0298
12-Jan-19,"3,597.20",-0.0053
11-Jan-19,"3,616.50",0.0035
10-Jan-19,"3,603.70",-0.0941
9-Jan-19,"3,978.00",0.0017
8-Jan-19,"3,971.00",-0.0037
7-Jan-19,"3,985.90",-0.0045
6-Jan-19,"4,004.10",0.0578
5-Jan-19,"3,785.40",-0.0046
4-Jan-19,"3,802.70",0.006
3-Jan-19,"3,780.10",-0.0242
2-Jan-19,"3,873.80",0.0169
1-Jan-19,"3,809.40",0.0269
31-Dec-18,"3,709.40",-0.0277
30-Dec-18,"3,815.00",0.0292
29-Dec-18,"3,706.80",-0.0401
28-Dec-18,"3,861.60",0.0766
27-Dec-18,"3,586.90",-0.0545
26-Dec-18,"3,793.70",0.0083
25-Dec-18,"3,762.50",-0.0655
24-Dec-18,"4,026.10",0.0207
23-Dec-18,"3,944.40",-0.005
22-Dec-18,"3,964.40",0.0295
21-Dec-18,"3,850.90",-0.0552
20-Dec-18,"4,076.00",0.1055
19-Dec-18,"3,687.10",0.0052
18-Dec-18,"3,668.00",0.0402
17-Dec-18,"3,526.10",0.0857
16-Dec-18,"3,247.90",0.006
15-Dec-18,"3,228.70",-0.0059
14-Dec-18,"3,247.80",-0.0204
13-Dec-18,"3,315.30",-0.0435
12-Dec-18,"3,466.10",0.0172
11-Dec-18,"3,407.70",-0.0153
10-Dec-18,"3,460.50",-0.03
9-Dec-18,"3,567.50",0.04
8-Dec-18,"3,430.40",0.0024
7-Dec-18,"3,422.20",-0.0246
6-Dec-18,"3,508.60",-0.0697
5-Dec-18,"3,771.60",-0.0472
4-Dec-18,"3,958.50",0.0156
3-Dec-18,"3,897.80",-0.0631
2-Dec-18,"4,160.40",-0.0085
1-Dec-18,"4,196.20",0.0387
30-Nov-18,"4,039.70",-0.0598
29-Nov-18,"4,296.50",0.0073
28-Nov-18,"4,265.40",0.1032
27-Nov-18,"3,866.50",0.0077
26-Nov-18,"3,837.00",-0.0554
25-Nov-18,"4,062.20",0.0362
24-Nov-18,"3,920.40",-0.1086
23-Nov-18,"4,398.00",0.0096
22-Nov-18,"4,356.00",-0.0609
21-Nov-18,"4,638.70",0.0252
20-Nov-18,"4,524.60",-0.0736
19-Nov-18,"4,883.80",-0.1369
18-Nov-18,"5,658.30",0.0065
17-Nov-18,"5,621.80",-0.0026
16-Nov-18,"5,636.20",-0.0145
15-Nov-18,"5,718.90",-0.0211
14-Nov-18,"5,842.40",-0.0913
13-Nov-18,"6,429.20",-0.0009
12-Nov-18,"6,435.00",-0.0017
11-Nov-18,"6,446.10",0.003
10-Nov-18,"6,427.10",0.0024
9-Nov-18,"6,412.00",-0.0096
8-Nov-18,"6,474.00",-0.0139
7-Nov-18,"6,565.30",0.0096
6-Nov-18,"6,502.80",0.0067
5-Nov-18,"6,459.70",-0.0029
4-Nov-18,"6,478.20",0.0144
3-Nov-18,"6,386.20",-0.006
2-Nov-18,"6,424.70",0.0038
1-Nov-18,"6,400.50",0.0054
31-Oct-18,"6,365.90",0.0064
30-Oct-18,"6,325.70",-0.0015
29-Oct-18,"6,335.00",-0.0233
28-Oct-18,"6,486.10",-0.0012
27-Oct-18,"6,494.20",-0.0024
26-Oct-18,"6,510.00",0.0005
25-Oct-18,"6,507.00",-0.0036
24-Oct-18,"6,530.70",0.0003
23-Oct-18,"6,528.70",-0.0041
22-Oct-18,"6,555.80",-0.0041
21-Oct-18,"6,583.00",0.0016
20-Oct-18,"6,572.20",0.0092
19-Oct-18,"6,512.00",-0.0094
18-Oct-18,"6,574.10",-0.0168
17-Oct-18,"6,686.60",-0.0028
16-Oct-18,"6,705.30",0.0008
15-Oct-18,"6,699.80",0.059
14-Oct-18,"6,326.80",0.0008
13-Oct-18,"6,321.70",0.0048
12-Oct-18,"6,291.30",0.0084
11-Oct-18,"6,239.10",-0.0572
10-Oct-18,"6,618.00",-0.0049
9-Oct-18,"6,650.80",-0.0028
8-Oct-18,"6,669.60",0.0089
7-Oct-18,"6,611.00",0.0022
6-Oct-18,"6,596.30",-0.0065
5-Oct-18,"6,639.10",0.0083
4-Oct-18,"6,584.20",0.0117
3-Oct-18,"6,507.80",-0.0064
2-Oct-18,"6,549.90",-0.0088
1-Oct-18,"6,608.20",-0.0041
30-Sep-18,"6,635.20",0.0047
29-Sep-18,"6,603.90",-0.0048
28-Sep-18,"6,636.00",-0.0079
27-Sep-18,"6,689.20",0.0342
26-Sep-18,"6,468.10",0.0036
25-Sep-18,"6,445.10",-0.0211
24-Sep-18,"6,584.10",-0.0179
23-Sep-18,"6,704.10",-0.0038
22-Sep-18,"6,729.60",-0.0055
21-Sep-18,"6,766.70",0.0428
20-Sep-18,"6,489.20",0.0155
19-Sep-18,"6,390.40",0.0076
18-Sep-18,"6,342.00",0.0144
17-Sep-18,"6,251.90",-0.0382
16-Sep-18,"6,500.20",-0.0029
15-Sep-18,"6,519.00",0.0054
14-Sep-18,"6,483.70",0.0001
13-Sep-18,"6,482.90",0.0229
12-Sep-18,"6,338.00",0.007
11-Sep-18,"6,293.90",-0.0043
10-Sep-18,"6,321.00",0.0132
9-Sep-18,"6,238.50",0.0088
8-Sep-18,"6,184.30",-0.0323
7-Sep-18,"6,390.90",-0.0189
6-Sep-18,"6,514.00",-0.0287
5-Sep-18,"6,706.80",-0.0909
4-Sep-18,"7,377.50",0.0156
3-Sep-18,"7,264.20",-0.0041
2-Sep-18,"7,293.90",0.0145
1-Sep-18,"7,189.60",0.0221
31-Aug-18,"7,033.80",0.0057
30-Aug-18,"6,993.70",-0.005
29-Aug-18,"7,029.10",-0.0064
28-Aug-18,"7,074.60",0.0257
27-Aug-18,"6,897.60",0.0275
26-Aug-18,"6,712.70",-0.0033
25-Aug-18,"6,734.80",0.0081
24-Aug-18,"6,680.40",0.0244
23-Aug-18,"6,521.20",0.0254
22-Aug-18,"6,359.60",-0.0189
21-Aug-18,"6,482.20",0.0341
20-Aug-18,"6,268.10",-0.0329
19-Aug-18,"6,481.50",0.0161
18-Aug-18,"6,379.10",-0.0308
17-Aug-18,"6,581.70",0.0436
16-Aug-18,"6,306.70",0.008
15-Aug-18,"6,256.90",0.0108
14-Aug-18,"6,190.20",-0.0104
13-Aug-18,"6,255.30",-0.0091
12-Aug-18,"6,313.00",0.0131
11-Aug-18,"6,231.60",0.0129
10-Aug-18,"6,152.30",-0.0591
9-Aug-18,"6,538.80",0.0406
8-Aug-18,"6,283.60",-0.0656
7-Aug-18,"6,724.90",-0.0315
6-Aug-18,"6,943.60",-0.0119
5-Aug-18,"7,027.10",0.0018
4-Aug-18,"7,014.30",-0.0546
3-Aug-18,"7,419.00",-0.0155
2-Aug-18,"7,535.60",-0.0093
1-Aug-18,"7,606.40",-0.0159
31-Jul-18,"7,729.40",-0.0548
30-Jul-18,"8,177.10",-0.0047
29-Jul-18,"8,215.60",-0.0022
28-Jul-18,"8,234.10",0.0057
27-Jul-18,"8,187.40",0.0315
26-Jul-18,"7,937.00",-0.029
25-Jul-18,"8,173.70",-0.0278
24-Jul-18,"8,407.00",0.0886
23-Jul-18,"7,723.00",0.0419
22-Jul-18,"7,412.30",0.0005
21-Jul-18,"7,408.70",0.0095
20-Jul-18,"7,339.40",-0.0185
19-Jul-18,"7,477.50",0.0127
18-Jul-18,"7,383.60",0.0084
17-Jul-18,"7,322.00",0.088
16-Jul-18,"6,729.90",0.0577
15-Jul-18,"6,362.90",0.0173
14-Jul-18,"6,254.80",0.004
13-Jul-18,"6,230.20",-0.0033
12-Jul-18,"6,250.60",-0.0217
11-Jul-18,"6,389.10",0.013
10-Jul-18,"6,307.20",-0.054
9-Jul-18,"6,667.10",-0.0071
8-Jul-18,"6,714.80",-0.0075
7-Jul-18,"6,765.50",0.0223
6-Jul-18,"6,617.70",0.0109
5-Jul-18,"6,546.50",-0.0079
4-Jul-18,"6,598.40",0.013
3-Jul-18,"6,513.50",-0.016
2-Jul-18,"6,619.50",0.0397
1-Jul-18,"6,366.80",-0.005
30-Jun-18,"6,398.90",0.0299
29-Jun-18,"6,213.30",0.0561
28-Jun-18,"5,883.50",-0.0441
27-Jun-18,"6,154.90",0.012
26-Jun-18,"6,082.10",-0.0279
25-Jun-18,"6,256.60",0.0166
24-Jun-18,"6,154.60",-0.0021
23-Jun-18,"6,167.30",0.0184
22-Jun-18,"6,055.70",-0.0999
21-Jun-18,"6,728.00",-0.0055
20-Jun-18,"6,765.40",0.0019
19-Jun-18,"6,752.40",0.0049
18-Jun-18,"6,719.80",0.0402
17-Jun-18,"6,460.30",-0.007
16-Jun-18,"6,505.80",0.0149
15-Jun-18,"6,410.30",-0.0356
14-Jun-18,"6,647.10",0.053
13-Jun-18,"6,312.30",-0.0375
12-Jun-18,"6,558.20",-0.0476
11-Jun-18,"6,885.90",0.0164
10-Jun-18,"6,775.10",-0.0985
9-Jun-18,"7,515.80",-0.014
8-Jun-18,"7,622.10",-0.0098
7-Jun-18,"7,697.80",0.0048
6-Jun-18,"7,661.00",0.0039
5-Jun-18,"7,631.50",0.0169
4-Jun-18,"7,504.30",-0.0291
3-Jun-18,"7,729.30",0.0108
2-Jun-18,"7,646.60",0.0154
1-Jun-18,"7,530.80",0.0038
31-May-18,"7,502.60",0.0139
30-May-18,"7,400.10",-0.0091
29-May-18,"7,467.70",0.0489
28-May-18,"7,119.30",-0.0336
27-May-18,"7,366.70",0.0007
26-May-18,"7,361.30",-0.0156
25-May-18,"7,477.70",-0.0152
24-May-18,"7,592.90",0.0107
23-May-18,"7,512.30",-0.0617
22-May-18,"8,006.00",-0.0473
21-May-18,"8,403.30",-0.0147
20-May-18,"8,529.00",0.0344
19-May-18,"8,245.10",-0.0001
18-May-18,"8,245.70",0.0227
17-May-18,"8,063.00",-0.0337
16-May-18,"8,344.40",-0.0156
15-May-18,"8,477.00",-0.0227
14-May-18,"8,674.10",-0.0022
13-May-18,"8,693.50",0.0277
12-May-18,"8,459.50",0.0061
11-May-18,"8,408.30",-0.0684
10-May-18,"9,025.70",-0.0315
9-May-18,"9,319.10",0.0133
8-May-18,"9,196.40",-0.0249
7-May-18,"9,431.60",-0.0233
6-May-18,"9,656.40",-0.02
5-May-18,"9,853.50",0.0149
4-May-18,"9,708.60",-0.0042
3-May-18,"9,749.70",0.0548
2-May-18,"9,243.20",0.0185
1-May-18,"9,074.90",-0.0184
30-Apr-18,"9,245.10",-0.018
29-Apr-18,"9,415.10",0.0067
28-Apr-18,"9,352.40",0.046
27-Apr-18,"8,940.90",-0.0373
26-Apr-18,"9,287.00",0.0467
25-Apr-18,"8,873.10",-0.0801
24-Apr-18,"9,645.30",0.0773
23-Apr-18,"8,952.80",0.0166
22-Apr-18,"8,806.70",-0.013
21-Apr-18,"8,923.10",0.0063
20-Apr-18,"8,867.00",0.0695
19-Apr-18,"8,290.80",0.0137
18-Apr-18,"8,178.40",0.0341
17-Apr-18,"7,908.60",-0.02
16-Apr-18,"8,070.00",-0.0351
15-Apr-18,"8,363.60",0.0449
14-Apr-18,"8,004.40",0.0148
13-Apr-18,"7,887.40",-0.0049
12-Apr-18,"7,926.60",0.1385
11-Apr-18,"6,962.10",0.0156
10-Apr-18,"6,854.80",0.0108
9-Apr-18,"6,781.90",-0.0354
8-Apr-18,"7,030.50",0.0181
7-Apr-18,"6,905.70",0.0425
6-Apr-18,"6,624.30",-0.0233
5-Apr-18,"6,782.00",-0.004
4-Apr-18,"6,808.90",-0.0829
3-Apr-18,"7,424.20",0.0503
2-Apr-18,"7,068.40",0.0356
1-Apr-18,"6,825.20",-0.0163
31-Mar-18,"6,938.20",0.0123
30-Mar-18,"6,853.70",-0.0386
29-Mar-18,"7,129.20",-0.1038
28-Mar-18,"7,954.90",0.0196
27-Mar-18,"7,801.70",-0.042
26-Mar-18,"8,143.50",-0.0389
25-Mar-18,"8,473.20",-0.0087
24-Mar-18,"8,547.40",-0.0414
23-Mar-18,"8,916.80",0.0218
22-Mar-18,"8,726.20",-0.0202
21-Mar-18,"8,905.90",-0.0008
20-Mar-18,"8,912.60",0.0343
19-Mar-18,"8,616.80",0.0507
18-Mar-18,"8,201.20",0.0414
17-Mar-18,"7,874.90",-0.05
16-Mar-18,"8,289.20",0.003
15-Mar-18,"8,264.40",0.0066
14-Mar-18,"8,210.60",-0.1032
13-Mar-18,"9,154.90",0.0019
12-Mar-18,"9,137.40",-0.0412
11-Mar-18,"9,529.60",0.0876
10-Mar-18,"8,762.00",-0.0494
9-Mar-18,"9,217.00",-0.0089
8-Mar-18,"9,300.00",-0.0609
7-Mar-18,"9,902.90",-0.0723
6-Mar-18,"10,675.10",-0.0578
5-Mar-18,"11,330.60",-0.0075
4-Mar-18,"11,416.50",0.0012
3-Mar-18,"11,402.30",0.0531
2-Mar-18,"10,827.70",-0.007
1-Mar-18,"10,904.50",0.0552
28-Feb-18,"10,333.90",-0.0246
27-Feb-18,"10,594.40",0.0301
26-Feb-18,"10,285.10",0.073
25-Feb-18,"9,585.20",-0.0123
24-Feb-18,"9,704.30",-0.0458
23-Feb-18,"10,170.40",0.0334
22-Feb-18,"9,841.70",-0.0603
21-Feb-18,"10,473.00",-0.0681
20-Feb-18,"11,238.70",0.0062
19-Feb-18,"11,169.40",0.0741
18-Feb-18,"10,398.80",-0.0609
17-Feb-18,"11,073.50",0.0879
16-Feb-18,"10,178.70",0.0141
15-Feb-18,"10,037.30",0.0592
14-Feb-18,"9,476.30",0.1097
13-Feb-18,"8,539.20",-0.0409
12-Feb-18,"8,903.50",0.1017
11-Feb-18,"8,081.90",-0.0558
10-Feb-18,"8,559.60",-0.0161
9-Feb-18,"8,699.80",0.0656
8-Feb-18,"8,164.20",0.075
7-Feb-18,"7,594.70",-0.0138
6-Feb-18,"7,701.20",0.1099
5-Feb-18,"6,938.50",-0.1561
4-Feb-18,"8,222.20",-0.1103
3-Feb-18,"9,241.10",0.0391
2-Feb-18,"8,893.20",-0.0314
1-Feb-18,"9,181.10",-0.1056
31-Jan-18,"10,265.40",0.0098
30-Jan-18,"10,166.00",-0.0959
29-Jan-18,"11,244.80",-0.0467
28-Jan-18,"11,795.10",0.0286
27-Jan-18,"11,467.50",0.0314
26-Jan-18,"11,118.10",-0.0076
25-Jan-18,"11,203.00",-0.0218
24-Jan-18,"11,452.30",0.0504
23-Jan-18,"10,903.20",0.0035
22-Jan-18,"10,864.80",-0.063
21-Jan-18,"11,594.90",-0.0983
20-Jan-18,"12,858.90",0.1104
19-Jan-18,"11,580.20",0.0298
18-Jan-18,"11,245.40",0.0047
17-Jan-18,"11,192.30",-0.0149
16-Jan-18,"11,362.00",-0.1705
15-Jan-18,"13,697.50",0.0002
14-Jan-18,"13,695.20",-0.0418
13-Jan-18,"14,292.20",0.0292
12-Jan-18,"13,886.70",0.026
11-Jan-18,"13,535.40",-0.1002
10-Jan-18,"15,043.00",0.0179
9-Jan-18,"14,778.50",-0.0132
8-Jan-18,"14,976.20",-0.0771
7-Jan-18,"16,228.20",-0.055
6-Jan-18,"17,172.30",0.0128
5-Jan-18,"16,954.80",0.1169
4-Jan-18,"15,180.10",0.0015
3-Jan-18,"15,156.60",0.0273
2-Jan-18,"14,754.10",0.0974
1-Jan-18,"13,444.90",-0.0293
31-Dec-17,"13,850.40",0.1052
30-Dec-17,"12,531.50",-0.1293
29-Dec-17,"14,392.60",-0.0004
28-Dec-17,"14,398.70",-0.066
27-Dec-17,"15,416.60",-0.0216
26-Dec-17,"15,756.60",0.139
25-Dec-17,"13,833.50",0.0032
24-Dec-17,"13,790.00",-0.0421
23-Dec-17,"14,396.50",0.0535
22-Dec-17,"13,665.00",-0.1258
21-Dec-17,"15,632.10",-0.0504
20-Dec-17,"16,462.00",-0.0606
19-Dec-17,"17,523.70",-0.0764
18-Dec-17,"18,972.30",-0.0049
17-Dec-17,"19,065.70",-0.0145
16-Dec-17,"19,345.50",0.0989
15-Dec-17,"17,604.80",0.069
14-Dec-17,"16,467.90",0.0111
13-Dec-17,"16,286.80",-0.0467
12-Dec-17,"17,083.90",0.021
11-Dec-17,"16,732.50",0.1111
10-Dec-17,"15,059.60",0.0146
9-Dec-17,"14,843.40",-0.075
8-Dec-17,"16,047.60",-0.0476
7-Dec-17,"16,850.30",0.2255
6-Dec-17,"13,749.60",0.1785
5-Dec-17,"11,667.10",0.0037
4-Dec-17,"11,623.90",0.0336
3-Dec-17,"11,246.20",0.0306
2-Dec-17,"10,912.70",0.0047
1-Dec-17,"10,861.50",0.092
30-Nov-17,"9,946.80",0.0111
29-Nov-17,"9,837.90",-0.0069
28-Nov-17,"9,906.00",0.0178
27-Nov-17,"9,733.20",0.0445
26-Nov-17,"9,318.40",0.0644
25-Nov-17,"8,754.70",0.0675
24-Nov-17,"8,200.80",0.0234
23-Nov-17,"8,013.40",-0.0269
22-Nov-17,"8,234.50",0.0166
21-Nov-17,"8,100.00",-0.0176
20-Nov-17,"8,244.70",0.0251
19-Nov-17,"8,042.60",0.0336
18-Nov-17,"7,780.90",0.0105
17-Nov-17,"7,700.00",-0.0196
16-Nov-17,"7,853.70",0.0783
15-Nov-17,"7,283.20",0.104
14-Nov-17,"6,597.10",0.0114
13-Nov-17,"6,522.50",0.1096
12-Nov-17,"5,878.10",-0.0728
11-Nov-17,"6,339.90",-0.0344
10-Nov-17,"6,565.80",-0.0791
9-Nov-17,"7,129.60",-0.0423
8-Nov-17,"7,444.40",0.0481
7-Nov-17,"7,102.80",0.0206
6-Nov-17,"6,959.20",-0.0582
5-Nov-17,"7,389.50",0.0035
4-Nov-17,"7,363.80",0.0296
3-Nov-17,"7,152.10",0.0181
2-Nov-17,"7,024.80",0.0426
1-Nov-17,"6,737.80",0.0444
31-Oct-17,"6,451.20",0.0534
30-Oct-17,"6,124.30",-0.0038
29-Oct-17,"6,147.50",0.0735
28-Oct-17,"5,726.60",-0.0066
27-Oct-17,"5,764.60",-0.0209
26-Oct-17,"5,887.60",0.0268
25-Oct-17,"5,734.00",0.0401
24-Oct-17,"5,513.10",-0.0662
23-Oct-17,"5,903.60",-0.0132
22-Oct-17,"5,982.90",-0.004
21-Oct-17,"6,006.60",0.0023
20-Oct-17,"5,993.10",0.0517
19-Oct-17,"5,698.60",0.022
18-Oct-17,"5,575.80",-0.0041
17-Oct-17,"5,598.60",-0.0279
16-Oct-17,"5,759.30",0.0125
15-Oct-17,"5,688.10",-0.0234
14-Oct-17,"5,824.70",0.0333
13-Oct-17,"5,637.30",0.0377
12-Oct-17,"5,432.60",0.1261
11-Oct-17,"4,824.20",0.0128
10-Oct-17,"4,763.40",-0.003
9-Oct-17,"4,777.50",0.0359
8-Oct-17,"4,611.70",0.0397
7-Oct-17,"4,435.80",0.0146
6-Oct-17,"4,371.90",0.0117
5-Oct-17,"4,321.40",0.0244
4-Oct-17,"4,218.70",-0.0221
3-Oct-17,"4,314.20",-0.0198
2-Oct-17,"4,401.30",-0.0004
1-Oct-17,"4,403.10",0.0097
30-Sep-17,"4,360.60",0.045
29-Sep-17,"4,172.80",-0.0054
28-Sep-17,"4,195.60",-0.0039
27-Sep-17,"4,212.20",0.0821
26-Sep-17,"3,892.70",-0.0102
25-Sep-17,"3,932.80",0.0723
24-Sep-17,"3,667.50",-0.0318
23-Sep-17,"3,788.00",0.052
22-Sep-17,"3,600.80",-0.0045
21-Sep-17,"3,617.30",-0.0682
20-Sep-17,"3,882.20",-0.0066
19-Sep-17,"3,908.00",-0.0469
18-Sep-17,"4,100.30",0.1113
17-Sep-17,"3,689.60",-0.0025
16-Sep-17,"3,698.90",-0.004
15-Sep-17,"3,713.80",0.1451
14-Sep-17,"3,243.10",-0.1621
13-Sep-17,"3,870.30",-0.0694
12-Sep-17,"4,158.90",-0.014
11-Sep-17,"4,217.90",-0.0066
10-Sep-17,"4,245.90",-0.0206
9-Sep-17,"4,335.10",0.002
8-Sep-17,"4,326.50",-0.0667
7-Sep-17,"4,635.60",0.0037
6-Sep-17,"4,618.70",0.0475
5-Sep-17,"4,409.10",0.0332
4-Sep-17,"4,267.50",-0.0749
3-Sep-17,"4,612.90",0.0086
2-Sep-17,"4,573.80",-0.0707
1-Sep-17,"4,921.90",0.0394
31-Aug-17,"4,735.10",0.0332
30-Aug-17,"4,583.00",-0.0031
29-Aug-17,"4,597.30",0.0471
28-Aug-17,"4,390.30",0.0103
27-Aug-17,"4,345.80",-0.0015
26-Aug-17,"4,352.30",-0.0028
25-Aug-17,"4,364.40",0.0107
24-Aug-17,"4,318.40",0.0428
23-Aug-17,"4,141.10",0.0126
22-Aug-17,"4,089.70",0.0211
21-Aug-17,"4,005.10",-0.0151
20-Aug-17,"4,066.60",-0.0202
19-Aug-17,"4,150.50",0.011
18-Aug-17,"4,105.40",-0.0406
17-Aug-17,"4,278.90",-0.0247
16-Aug-17,"4,387.40",0.0542
15-Aug-17,"4,161.70",-0.0384
14-Aug-17,"4,327.90",0.0653
13-Aug-17,"4,062.60",0.0493
12-Aug-17,"3,871.60",0.0594
11-Aug-17,"3,654.40",0.0668
10-Aug-17,"3,425.70",0.023
9-Aug-17,"3,348.80",-0.0235
8-Aug-17,"3,429.40",0.0081
7-Aug-17,"3,401.90",0.0526
6-Aug-17,"3,232.00",-0.0094
5-Aug-17,"3,262.80",0.1335
4-Aug-17,"2,878.50",0.0244
3-Aug-17,"2,810.00",0.0329
2-Aug-17,"2,720.50",-0.0096
1-Aug-17,"2,747.00",-0.0473
31-Jul-17,"2,883.30",0.0422
30-Jul-17,"2,766.50",0.0121
29-Jul-17,"2,733.50",-0.0261
28-Jul-17,"2,806.80",0.0427
27-Jul-17,"2,691.90",0.0518
26-Jul-17,"2,559.20",-0.009
25-Jul-17,"2,582.60",-0.0654
24-Jul-17,"2,763.40",0.0025
23-Jul-17,"2,756.60",-0.0282
22-Jul-17,"2,836.50",0.0604
21-Jul-17,"2,675.10",-0.0666
20-Jul-17,"2,866.00",0.2556
19-Jul-17,"2,282.60",-0.0162
18-Jul-17,"2,320.20",0.0389
17-Jul-17,"2,233.40",0.1668
16-Jul-17,"1,914.10",-0.0309
15-Jul-17,"1,975.10",-0.116
14-Jul-17,"2,234.20",-0.0543
13-Jul-17,"2,362.40",-0.0169
12-Jul-17,"2,403.10",0.0339
11-Jul-17,"2,324.30",-0.0084
10-Jul-17,"2,344.00",-0.0667
9-Jul-17,"2,511.40",-0.0208
8-Jul-17,"2,564.90",0.0203
7-Jul-17,"2,513.90",-0.0384
6-Jul-17,"2,614.20",-0.0052
5-Jul-17,"2,627.90",0.004
4-Jul-17,"2,617.30",0.0174
3-Jul-17,"2,572.50",0.0142
2-Jul-17,"2,536.50",0.0461
1-Jul-17,"2,424.60",-0.0226
30-Jun-17,"2,480.60",-0.0304
29-Jun-17,"2,558.40",-0.0075
28-Jun-17,"2,577.70",-0.0023
27-Jun-17,"2,583.80",0.0563
26-Jun-17,"2,446.10",-0.0376
25-Jun-17,"2,541.60",-0.0187
24-Jun-17,"2,590.10",-0.0444
23-Jun-17,"2,710.40",-0.0046
