caldt,close,ret
21-Jan-20,"3,320.79",-0.0027
17-Jan-20,"3,329.62",0.0039
16-Jan-20,"3,316.81",0.0084
15-Jan-20,"3,289.29",0.0019
14-Jan-20,"3,283.15",-0.0015
13-Jan-20,"3,288.13",0.007
10-Jan-20,"3,265.35",-0.0029
9-Jan-20,"3,274.70",0.0067
8-Jan-20,"3,253.05",0.0049
7-Jan-20,"3,237.18",-0.0028
6-Jan-20,"3,246.28",0.0035
3-Jan-20,"3,234.85",-0.0071
2-Jan-20,"3,257.85",0.0084
31-Dec-19,"3,230.78",0.0029
30-Dec-19,"3,221.29",-0.0058
27-Dec-19,"3,240.02",0
26-Dec-19,"3,239.91",0.0051
24-Dec-19,"3,223.38",-0.0002
23-Dec-19,"3,224.01",0.0009
20-Dec-19,"3,221.22",0.0049
19-Dec-19,"3,205.37",0.0045
18-Dec-19,"3,191.14",-0.0004
17-Dec-19,"3,192.52",0.0003
16-Dec-19,"3,191.45",0.0071
13-Dec-19,"3,168.80",0.0001
12-Dec-19,"3,168.57",0.0086
11-Dec-19,"3,141.63",0.0029
10-Dec-19,"3,132.52",-0.0011
9-Dec-19,"3,135.96",-0.0032
6-Dec-19,"3,145.91",0.0091
5-Dec-19,"3,117.43",0.0015
4-Dec-19,"3,112.76",0.0063
3-Dec-19,"3,093.20",-0.0066
2-Dec-19,"3,113.87",-0.0086
29-Nov-19,"3,140.98",-0.004
27-Nov-19,"3,153.63",0.0042
26-Nov-19,"3,140.52",0.0022
25-Nov-19,"3,133.64",0.0075
22-Nov-19,"3,110.29",0.0022
21-Nov-19,"3,103.54",-0.0016
20-Nov-19,"3,108.46",-0.0038
19-Nov-19,"3,120.18",-0.0006
18-Nov-19,"3,122.03",0.0005
15-Nov-19,"3,120.46",0.0077
14-Nov-19,"3,096.63",0.0008
13-Nov-19,"3,094.04",0.0007
12-Nov-19,"3,091.84",0.0016
11-Nov-19,"3,087.01",-0.002
8-Nov-19,"3,093.08",0.0026
7-Nov-19,"3,085.18",0.0027
6-Nov-19,"3,076.78",0.0007
5-Nov-19,"3,074.62",-0.0012
4-Nov-19,"3,078.27",0.0037
1-Nov-19,"3,066.91",0.0097
31-Oct-19,"3,037.56",-0.003
30-Oct-19,"3,046.77",0.0033
29-Oct-19,"3,036.89",-0.0008
28-Oct-19,"3,039.42",0.0056
25-Oct-19,"3,022.55",0.0041
24-Oct-19,"3,010.29",0.0019
23-Oct-19,"3,004.52",0.0028
22-Oct-19,"2,995.99",-0.0036
21-Oct-19,"3,006.72",0.0069
18-Oct-19,"2,986.20",-0.0039
17-Oct-19,"2,997.95",0.0028
16-Oct-19,"2,989.69",-0.002
15-Oct-19,"2,995.68",0.01
14-Oct-19,"2,966.15",-0.0014
11-Oct-19,"2,970.27",0.0109
10-Oct-19,"2,938.13",0.0064
9-Oct-19,"2,919.40",0.0091
8-Oct-19,"2,893.06",-0.0156
7-Oct-19,"2,938.79",-0.0045
4-Oct-19,"2,952.01",0.0142
3-Oct-19,"2,910.63",0.008
2-Oct-19,"2,887.61",-0.0179
1-Oct-19,"2,940.25",-0.0123
30-Sep-19,"2,976.74",0.005
27-Sep-19,"2,961.79",-0.0053
26-Sep-19,"2,977.62",-0.0024
25-Sep-19,"2,984.87",0.0062
24-Sep-19,"2,966.60",-0.0084
23-Sep-19,"2,991.78",-0.0001
20-Sep-19,"2,992.07",-0.0049
19-Sep-19,"3,006.79",0
18-Sep-19,"3,006.73",0.0003
17-Sep-19,"3,005.70",0.0026
16-Sep-19,"2,997.96",-0.0031
13-Sep-19,"3,007.39",-0.0007
12-Sep-19,"3,009.57",0.0029
11-Sep-19,"3,000.93",0.0072
10-Sep-19,"2,979.39",0.0003
9-Sep-19,"2,978.43",-0.0001
6-Sep-19,"2,978.71",0.0009
5-Sep-19,"2,976.00",0.013
4-Sep-19,"2,937.78",0.0108
3-Sep-19,"2,906.27",-0.0069
30-Aug-19,"2,926.46",0.0006
29-Aug-19,"2,924.58",0.0127
28-Aug-19,"2,887.94",0.0065
27-Aug-19,"2,869.16",-0.0032
26-Aug-19,"2,878.38",0.011
23-Aug-19,"2,847.11",-0.0259
22-Aug-19,"2,922.95",-0.0005
21-Aug-19,"2,924.43",0.0082
20-Aug-19,"2,900.51",-0.0079
19-Aug-19,"2,923.65",0.0121
16-Aug-19,"2,888.68",0.0144
15-Aug-19,"2,847.60",0.0025
14-Aug-19,"2,840.60",-0.0293
13-Aug-19,"2,926.32",0.0148
12-Aug-19,"2,883.75",-0.012
9-Aug-19,"2,918.65",-0.0066
8-Aug-19,"2,938.09",0.0188
7-Aug-19,"2,883.98",0.0008
6-Aug-19,"2,881.77",0.013
5-Aug-19,"2,844.74",-0.0298
2-Aug-19,"2,932.05",-0.0073
1-Aug-19,"2,953.56",-0.009
31-Jul-19,"2,980.38",-0.0109
30-Jul-19,"3,013.18",-0.0026
29-Jul-19,"3,020.97",-0.0016
26-Jul-19,"3,025.86",0.0074
25-Jul-19,"3,003.67",-0.0053
24-Jul-19,"3,019.56",0.0047
23-Jul-19,"3,005.47",0.0068
22-Jul-19,"2,985.03",0.0028
19-Jul-19,"2,976.61",-0.0062
18-Jul-19,"2,995.11",0.0036
17-Jul-19,"2,984.42",-0.0065
16-Jul-19,"3,004.04",-0.0034
15-Jul-19,"3,014.30",0.0002
12-Jul-19,"3,013.77",0.0046
11-Jul-19,"2,999.91",0.0023
10-Jul-19,"2,993.07",0.0045
9-Jul-19,"2,979.63",0.0012
8-Jul-19,"2,975.95",-0.0048
5-Jul-19,"2,990.41",-0.0018
3-Jul-19,"2,995.82",0.0077
2-Jul-19,"2,973.01",0.0029
